# モンスターの説明文
#
# **この表が説明文の定義の置き場。** 作り直しは `python tools/frox/fc_build_ja_desc.py --write`、
# ここから `edit/r_info.ja.txt` の `D:` を組むのは `fc_build_ja_names.py --write`。
#
# 欄はタブ区切りで idx / name / dep / src / ratio / en / ja。
#   src=変愚   … 英語原文が変愚と一致。訳をそのまま採った
#   src=変愚≒  … ほぼ一致（ratio が材料）。**目で確かめること**
#   src=当方   … 人が書いた。**作り直しでも消さない**
#   src=未訳   … 空欄。英語のまま出る（制約 4）
#
# ja を書き替えれば src は次の作り直しで自動的に `当方` になる。
# name と en は**人が読むため**で、突き合わせには使わない（突き合わせは idx）。
idx	name	dep	src	ratio	en	ja
1285	Gragomani, the Leprechaun Prophet	61	当方		The great prophet Gragomani towers above his followers, a giant among the leprechauns. He claims his size and toughness to be a divine gift, but detractors allege he's actually just a dwarven priest in disguise... Whatever the truth, he commands a dangerous army of fanatic followers and is a very formidable opponent even in his own right; you pray that the god he claims to speak for is not truly on his side.	偉大な預言者グラゴマニは信徒たちの上にそびえ立つ、レプラコーンの中の巨人だ。その大きさと頑健さは神からの賜物だと本人は言うが、実のところ変装したドワーフの司祭にすぎないと悪口を言う者もいる…。真相はどうあれ、彼は狂信的な信徒の危険な軍勢を率い、それ自体としても実に手強い相手だ。彼が代弁すると称する神が、本当に彼の側についていないことを祈るばかりだ。
1286	Castamir the Usurper	38	当方		A black Numenorean who usurped the throne of Gondor, he is treacherous and evil.	ゴンドールの王位を簒奪した黒きヌメノール人で、裏切り者にして邪悪な者だ。
1287	Angelic quylthulg	61	当方		A massive pile of pulsing flesh, glowing with a bright holy fire. (Is there nothing that Heaven will not try to pervert?)	明るい聖なる炎に輝く、脈打つ肉の巨大な塊だ。（天界が歪めずにおくものは何も無いのだろうか？）
1288	Iku-Turso	62	当方		Since the dawn of time has Iku-Turso lurked in the oceans: the gigantic terror of the open seas, umpteen-headed, umpteen-horned, his slimy tentacles reaching out to catch his prey; as if every other sea monster had been bundled together and scaled up.	時の始まりよりイク＝トゥルソは大海に潜んできた。外海の巨大な恐怖であり、首も角も数えきれず、粘液まみれの触手を伸ばして獲物を捕らえる。まるでほかの海の怪物をすべて束ねて、さらに大きくしたかのようだ。
1289	Lord Bovin of the High Tower	52	当方		Once, he was the darling of Anambar - young, rich, handsome, athletic, and full of promises of a better future for the city. Now he's plotting to take over with the backing of dark sorcerers and demonic armies, destroying all who stand in the way of his quest for more wealth and power.	かつて彼はアナンバルの寵児であった。若く、富み、美しく、体も鍛えられ、街のより良い未来を約束していた。今は闇の魔術師たちとデーモンの軍勢を後ろ盾に街を乗っ取ろうと謀り、富と力を求める行く手を阻む者すべてを滅ぼしている。
1290	Arachnotron	52	当方	0.027	This monstrous demonic spider-golem seems to be all legs and oversized brain, yet still moves with surprising agility. Jets of plasma constantly emerge from its strange gaping mouth, incinerating anyone foolish enough to defy it.	この怪物じみたデーモンの蜘蛛ゴーレムは、脚と大き過ぎる脳だけでできているように見えるが、それでも驚くほど身軽に動く。奇妙に開いた口からは絶えずプラズマの噴流が吹き出し、愚かにも逆らう者を焼き尽くす。
1291	Tracking pixel	52	当方		A silently creeping spy from Hell.	地獄から音も無く忍び寄る密偵だ。
1292	The Gospel of Mug	56	当方		You have no idea what's written in it, and are probably happier not knowing.	何が書かれているのか見当も付かないし、おそらく知らない方が幸せだ。
1293	Plague monk	14	当方		A crazed disease-ridden fanatic from clan Pestilens.	ペスティレンス氏族から来た、病に蝕まれた狂信者だ。
1294	Skaven assassin	14	当方		A swift and deadly killer trained by clan Eshin.	エシン氏族に鍛えられた、素早く命取りの殺し屋だ。
1295	Rat-ogre	15	当方		A large creature resembling a skaven but with great size and strength.	スケイヴンに似た大きな生き物だが、体も力も遥かに勝る。
1296	Grey seer	17	当方		A skaven with white fur and horns, possessed of great skill and power.	白い毛と角を持つスケイヴンで、大いなる技と力を備えている。
1297	Swamp rat	10	当方		A disgusting four foot rodent with grimy fur. It stinks of refuse.	薄汚れた毛の、四フィートもある忌まわしい齧歯類だ。ごみの臭いがする。
1298	Plague rat	11	当方		A large rat known to carry deadly diseases. It has sharp teeth.	命取りの病を運ぶことで知られる大きなネズミだ。鋭い歯を持っている。
1299	Nizukil, Prince of Rats	16	当方		A great purple rat with sharp teeth and sorcerous powers.	鋭い歯と魔術の力を持つ、大きな紫のネズミだ。
1300	Death pumpkin	45	当方		Once it was a vaguely humanoid creature with a pumpkin for a head, but now only the head remains, having grown too large and heavy for a body to support. Orange lights glow within the gaping mouth of this man-high monster pumpkin as it rolls along the floor of the cave, preparing to drink the blood of yet another victim.	かつてはカボチャを頭に据えた、おぼろげに人型の生き物だった。だが頭が大きく重くなり過ぎて体では支えきれず、今は頭だけが残っている。人の背丈ほどもあるこの怪物カボチャは、開いた口の中に橙色の光を灯しながら洞窟の床を転がり、次の犠牲者の血をすすろうとしている。
1301	Hrulga	31	当方		It looks much like a horse - but it's bigger, faster, nastier, has razor-sharp claws and eats meat...	馬によく似て見えるが、もっと大きく、もっと速く、もっと質が悪い。剃刀のような爪を持ち、肉を食う…。
1302	Jack of Lanterns	52	当方		The lord of the pumpkins.	カボチャたちの王だ。
1303	The Resurrection Machine	100	当方		The ultimate secret weapon of the hosts of Heaven, this machine stores the memory of hundreds of bodies and is capable of reproducing them perfectly, down to the last molecule on the flaming sword. You wonder what mad scientist designed this contraption, and whether he was also responsible for the Cloning Pits...	天の軍勢の究極の秘密兵器で、この装置は何百もの肉体の記憶を蓄え、炎の剣の最後の一分子に至るまで完璧に再現できる。どんな狂った科学者がこの仕掛けを設計したのか、そしてクローン地獄も同じ者の仕業なのか、と考え込んでしまう…。
1304	Spulga, the Troll Priestess	40	当方		She's the greatest troll who ever lived, the spiritual mother of troll religion, the strategist who masterminded trollkind's combined effort to wrest their ancient cave back from orcs... well, at least she is if you take all her claims at face value.	彼女は史上最も偉大なトロルであり、トロルの信仰の霊的な母であり、オークから古の洞窟を取り返すためにトロル族の力を結集した戦略家である…まあ、本人の言い分を額面どおり受け取ればの話だが。
1305	Pryftidustulyx, the Communist Dragon	85	当方		As a baby, Pryftidustulyx was abandoned on a remote but inhabited island and discovered by a group of Communist rebels, who found in his instinctive eating habits a perfect match for their own aims and happily adopted him as their pet. Growing up on a rich, fatty diet, the young Pryftidustulyx grew to a monumental size, maybe the largest of all dragons and certainly the most spoiled; but the Communists eventually told him to leave after his exorbitant demands for tobacco became impossible to satisfy. He now prowls the dungeons looking for another delicious snack; clouds of smoke obscure your vision as the dragon approaches, and you wonder how - or if - he can see who he's about to eat...	赤子の頃、プリフティドゥストゥリクスは人の住む辺鄙な島に捨てられ、共産主義の反乱者たちに拾われた。彼らは本能のままの食いっぷりに自分たちの目的との相性の良さを見出し、喜んで飼うことにした。脂の多い豊かな食事で育った若きプリフティドゥストゥリクスは途方もない大きさに育ち、おそらくはあらゆるドラゴンの中で最も大きく、間違いなく最も甘やかされた。だが煙草を法外にねだるようになって手に負えなくなり、ついに共産主義者たちは出て行けと告げた。今は次の美味を求めてダンジョンをうろついている。近付いてくると煙が視界を遮り、彼が今から食おうとしている相手をどうやって見分けるのか、そもそも見えているのか、と考えてしまう…。
